# Rime user dictionary
#@/db_name	luna_pinyin.userdb.userdb.kct
#@/db_type	userdb
#@/rime_version	1.1.2
#@/tick	24192
#@/user_id	win7
a 	啊	c=76 d=3.54831 t=24192
cai fan 	採番	c=8 d=0.734294 t=24192
cai gou 	採購	c=79 d=0.38868 t=24192
cai gou dan jia 	採購單價	c=1 d=0.737123 t=24192
cai gou duan 	採購段	c=1 d=1.23557e-018 t=24192
cai gou jia 	採購價	c=12 d=0.164217 t=24192
cai gou shu liang 	採購數量	c=1 d=1.23473e-010 t=24192
cai gou ti yun dan hao 	採購提運單號	c=1 d=8.46569e-012 t=24192
cai gou zhuang xiang dan 	採購裝箱單	c=1 d=5.18542e-010 t=24192
cai hui 	纔會	c=1 d=3.43242e-009 t=24192
cai ji shi kuai qian 	才幾十塊錢	c=1 d=1.1904e-021 t=24192
cai jiao 	才叫	c=0 d=0.00902655 t=24192
cai jie hun 	才結婚	c=1 d=3.17618e-008 t=24192
cai kan dao 	纔看到	c=1 d=3.95777e-008 t=24192
cai kuang 	採礦	c=4 d=0.136693 t=24192
cai li he 	踩離合	c=1 d=2.68886e-019 t=24192
cai liao 	材料	c=3 d=7.54361e-008 t=24192
cai meng 	蔡猛	c=1 d=3.20811e-008 t=24192
cai na 	採納	c=2 d=0.0205484 t=24192
cai neng 	才能	c=7 d=1.04202 t=24192
cai niao 	菜鳥	c=1 d=1.45371e-019 t=24192
cai shi 	纔是	c=2 d=6.20808e-010 t=24192
cai shu 	菜蔬	c=1 d=6.49493e-012 t=24192
cai xing 	才行	c=1 d=4.75462e-019 t=24192
cai yong 	採用	c=3 d=0.0118662 t=24192
cai you 	纔有	c=1 d=0.603506 t=24192
cai you men 	踩油門	c=2 d=5.40529e-019 t=24192
cai zhi 	材質	c=1 d=1.08927e-006 t=24192
cai zhi dao 	才知道	c=1 d=1.88049e-018 t=24192
can bu 	慘不	c=1 d=4.08247e-020 t=24192
can jia 	參加	c=2 d=0.0113902 t=24192
can jian 	參見	c=1 d=4.03704e-006 t=24192
can kao 	參考	c=8 d=0.265347 t=24192
can shu 	參數	c=72 d=1.73026 t=24192
can shu li 	參數裏	c=1 d=0.0804596 t=24192
can yu 	參與	c=2 d=0.0518189 t=24192
can zhao 	參照	c=1 d=2.984e-009 t=24192
cang ku 	倉庫	c=18 d=1.56503 t=24192
cao liu 	草榴	c=2 d=5.70038e-023 t=24192
cao peng 	曹鵬	c=1 d=0.465334 t=24192
cao ping 	草坪	c=1 d=0.130029 t=24192
cao zuo 	操作	c=29 d=1.46732 t=24192
cao zuo shu 	操作數	c=4 d=0.329398 t=24192
cao zuo shu zhan 	操作數棧	c=1 d=9.40613e-016 t=24192
cao zuo xi tong 	操作系統	c=2 d=0.00704808 t=24192
ce 	側	c=1 d=0.000194515 t=24192
ce 	冊	c=1 d=0.222017 t=24192
ce 	測	c=9 d=0.313663 t=24192
ce guo 	測過	c=1 d=7.43874e-020 t=24192
ce lve 	策略	c=3 d=4.32692e-021 t=24192
ce ping 	測評	c=2 d=0.000940263 t=24192
ce shi 	測試	c=39 d=2.98391 t=24192
ce shi gong cheng shi 	測試工程師	c=1 d=1.63088e-019 t=24192
ce shi yong 	測試用	c=1 d=0.0695994 t=24192
ce su 	測速	c=2 d=3.32507e-016 t=24192
ce yi xia 	冊一下	c=1 d=0.308819 t=24192
ceng 	層	c=18 d=3.30255 t=24192
ceng chu 	層出	c=1 d=1.68868e-017 t=24192
ceng ji 	層級	c=7 d=0.118 t=24192
cha 	差	c=1 d=0.65377 t=24192
cha 	查	c=4 d=0.0543511 t=24192
cha bu dao 	查不到	c=2 d=0.177284 t=24192
cha bu duo 	差不多	c=3 d=2.49161e-019 t=24192
cha cha 	查查	c=1 d=0.000694783 t=24192
cha chu 	查出	c=1 d=1.48131e-005 t=24192
cha dao 	查到	c=2 d=1.04134 t=24192
cha jian 	插件	c=26 d=1.07403 t=24192
cha kan 	查看	c=49 d=2.58418 t=24192
cha kou 	插口	c=1 d=8.10282e-026 t=24192
cha le 	查了	c=1 d=0.0357931 t=24192
cha ru 	插入	c=33 d=0.598045 t=24192
cha ru biao 	插入表	c=2 d=0.887519 t=24192
cha ru dao 	插入到	c=1 d=1.26948e-013 t=24192
cha ru pai xu 	插入排序	c=2 d=1.76858e-013 t=24192
cha shou 	查收	c=1 d=0.946485 t=24192
cha tou 	插頭	c=1 d=0.00408677 t=24192
cha xin 	查新	c=2 d=1.30792e-011 t=24192
cha xun 	查詢	c=114 d=2.4133 t=24192
cha xun chu 	查詢出	c=1 d=4.87415e-017 t=24192
cha yi 	差異	c=1 d=5.89407e-017 t=24192
cha yi xia 	查一下	c=1 d=0.0424257 t=24192
cha zai 	插在	c=1 d=0.00386807 t=24192
cha zhao 	查找	c=6 d=0.139503 t=24192
chai 	拆	c=4 d=0.740818 t=24192
chai er dai 	拆二代	c=1 d=3.35577e-008 t=24192
chai fen 	拆分	c=2 d=1.14861e-016 t=24192
chai kai 	拆開	c=1 d=6.10713e-023 t=24192
chai xian 	拆線	c=1 d=0.00143728 t=24192
chan 	禪	c=2 d=3.58703e-023 t=24192
chan dou 	顫抖	c=1 d=0.302704 t=24192
chan he 	摻合	c=1 d=1.09492e-008 t=24192
chan pin 	產品	c=6 d=0.884965 t=24192
chan pin hao 	產品號	c=1 d=0.00887071 t=24192
chan sheng 	產生	c=4 d=0.149569 t=24192
chan yi 	禪意	c=1 d=0.0117371 t=24192
chan yu 	產於	c=0 d=1.34913e-024 t=24192
chan yu mo tuo che 	產於摩托車	c=1 d=1.35589e-023 t=24192
chang 	唱	c=0 d=1.70565e-018 t=24192
chang 	常	c=1 d=8.47434e-024 t=24192
chang 	長	c=3 d=0.0510474 t=24192
chang cheng 	長城	c=2 d=2.93517e-021 t=24192
chang du 	長度	c=11 d=0.384408 t=24192
chang he 	場合	c=1 d=0.878095 t=24192
chang jian 	常見	c=1 d=1.22962e-020 t=24192
chang jing 	場景	c=0 d=1.95218e-018 t=24192
chang liang 	常量	c=7 d=0.731628 t=24192
chang liang chi 	常量池	c=4 d=9.10652e-009 t=24192
chang liang lei 	常量類	c=1 d=2.69307e-008 t=24192
chang ning 	長寧	c=1 d=1.02441e-019 t=24192
chang yang 	長陽	c=3 d=6.79881e-006 t=24192
chang yang lu 	長陽路	c=1 d=2.12609e-021 t=24192
chang yong 	常用	c=5 d=1.98638 t=24192
chang zheng 	長征	c=2 d=3.74511e-013 t=24192
chao guo 	超過	c=2 d=0.273898 t=24192
chao ji 	超級	c=2 d=0.337902 t=24192
chao liu 	潮流	c=1 d=1.74011e-017 t=24192
chao shi 	超市	c=1 d=1.64956e-006 t=24192
che 	扯	c=1 d=0.0278757 t=24192
che 	車	c=1 d=0.420637 t=24192
che dan 	扯淡	c=1 d=0.0328764 t=24192
che kai 	扯開	c=1 d=0.055299 t=24192
che pai 	車牌	c=1 d=0.00390694 t=24192
che xiao 	撤銷	c=2 d=0.0389939 t=24192
che yao shi 	車鑰匙	c=1 d=0.398519 t=24192
chen 	沉	c=1 d=2.56129e-006 t=24192
chen 	陳	c=2 d=5.91757e-005 t=24192
cheng 	乘	c=2 d=0.196918 t=24192
cheng 	城	c=2 d=0.0305214 t=24192
cheng 	成	c=26 d=0.296725 t=24192
cheng 	稱	c=2 d=0.0145524 t=24192
cheng ben 	成本	c=1 d=4.97262e-017 t=24192
cheng du 	成都	c=3 d=1.19024e-006 t=24192
cheng du 	程度	c=1 d=0.0152985 t=24192
cheng gong 	成功	c=44 d=0.800928 t=24192
cheng gong hou 	成功後	c=1 d=0.280832 t=24192
cheng hu 	稱呼	c=1 d=0.031273 t=24192
cheng ji 	成績	c=5 d=0.0127784 t=24192
cheng jie 	程屆	c=1 d=1.60468e-005 t=24192
cheng li 	成立	c=1 d=0.0816756 t=24192
cheng nan 	城南	c=1 d=3.44072e-008 t=24192
cheng ren 	成人	c=4 d=7.47794e-018 t=24192
cheng ren 	承認	c=1 d=0.0590129 t=24192
cheng se 	成色	c=2 d=8.72945e-020 t=24192
cheng shi 	城市	c=3 d=0.106794 t=24192
cheng wei 	成爲	c=8 d=0.35921 t=24192
cheng xu 	程序	c=21 d=2.10864 t=24192
cheng xu yuan 	程序員	c=11 d=0.881323 t=24192
cheng xu yuan 	程序猿	c=1 d=0.00162866 t=24192
cheng yuan 	成員	c=1 d=3.9571e-006 t=24192
cheng zan 	稱讚	c=1 d=0.055299 t=24192
cheng zhang 	成長	c=2 d=4.94034e-018 t=24192
cheng zuo 	稱作	c=2 d=0.0322254 t=24192
chi 	吃	c=9 d=1.70237 t=24192
chi 	池	c=2 d=5.22303e-014 t=24192
chi de 	吃得	c=2 d=0.755784 t=24192
chi de 	吃的	c=1 d=6.41807e-019 t=24192
chi dong xi 	吃東西	c=0 d=8.96292e-008 t=24192
chi duo 	吃多	c=1 d=4.18439e-016 t=24192
chi fan 	吃飯	c=1 d=7.77451e-010 t=24192
chi fan fan 	吃飯飯	c=1 d=9.24689e-021 t=24192
chi guo 	吃過	c=0 d=7.94939e-008 t=24192
chi guo le 	吃過了	c=1 d=7.98924e-007 t=24192
chi hao 	吃好	c=0 d=2.89581e-010 t=24192
chi hao le 	吃好了	c=1 d=2.91033e-009 t=24192
chi hui 	吃灰	c=1 d=4.82894e-025 t=24192
chi le 	吃了	c=4 d=0.865022 t=24192
chi li 	吃力	c=1 d=1.92312e-017 t=24192
chi shen me 	吃什麼	c=3 d=0.822835 t=24192
chi xu 	持續	c=0 d=5.04777e-018 t=24192
chi xu jiao fu 	持續交付	c=1 d=5.07307e-017 t=24192
chi yao 	吃藥	c=1 d=0.165299 t=24192
chi yi dun fan 	吃一頓飯	c=1 d=1.09057e-020 t=24192
chi zhi yi heng 	持之以恆	c=1 d=0.26054 t=24192
chong 	蟲	c=2 d=1.59045 t=24192
chong 	重	c=1 d=0.179066 t=24192
chong dian 	充電	c=2 d=0.591555 t=24192
chong dian qi 	充電器	c=2 d=4.16754e-018 t=24192
chong dian tou 	充電頭	c=1 d=3.84407e-018 t=24192
chong die 	重疊	c=4 d=0.220151 t=24192
chong dong 	衝動	c=1 d=4.48932e-020 t=24192
chong fen 	充分	c=1 d=0.286505 t=24192
chong fu 	重複	c=13 d=0.613362 t=24192
chong fu ci shu 	重複次數	c=1 d=7.14707e-020 t=24192
chong fu xing 	重複性	c=1 d=0.00451658 t=24192
chong fu zhi 	重複值	c=2 d=1.44118e-019 t=24192
chong gou 	重構	c=2 d=0.0274607 t=24192
chong man 	充滿	c=1 d=0.0107807 t=24192
chong ming ming 	重命名	c=2 d=0.32628 t=24192
chong qi 	重啓	c=7 d=0.423187 t=24192
chong shang 	崇尚	c=1 d=0.0066709 t=24192
chong she 	重設	c=1 d=4.52904e-006 t=24192
chong sheng 	重生	c=1 d=4.57052e-025 t=24192
chong shua 	重刷	c=1 d=0.00591656 t=24192
chong tou 	重頭	c=1 d=0.240508 t=24192
chong tu 	衝突	c=6 d=0.527292 t=24192
chong wen 	重溫	c=1 d=0.97531 t=24192
chong wu 	寵物	c=1 d=0.00878245 t=24192
chong xin 	重新	c=55 d=2.0902 t=24192
chong xin sheng cheng 	重新生成	c=2 d=1.69611e-005 t=24192
chong zhi 	充值	c=1 d=0.268474 t=24192
chong zhi 	重置	c=21 d=0.747509 t=24192
chong zhi xu lie 	重置序列	c=3 d=0.00895987 t=24192
chou 	丑	c=3 d=0.211196 t=24192
chou cha 	抽查	c=1 d=1.48873e-005 t=24192
chou kong 	抽空	c=1 d=1.00672e-020 t=24192
chou ku 	丑哭	c=1 d=0.162026 t=24192
chou xiang 	抽象	c=1 d=6.07771e-025 t=24192
chu 	出	c=17 d=1.36888 t=24192
chu 	處	c=2 d=5.72883e-006 t=24192
chu 	除	c=8 d=0.21481 t=24192
chu bu 	初步	c=1 d=0.0274607 t=24192
chu bu liao 	出不了	c=2 d=1.74275e-019 t=24192
chu chai 	出差	c=1 d=0.759572 t=24192
chu chang 	出廠	c=1 d=0.600496 t=24192
chu chu 	處處	c=1 d=0.0116203 t=24192
chu chuang 	初創	c=1 d=2.0165e-016 t=24192
chu cuo 	出錯	c=1 d=2.8463e-012 t=24192
chu diao 	除掉	c=1 d=0.50409 t=24192
chu fa 	出發	c=2 d=0.172907 t=24192
chu fa 	觸發	c=9 d=0.867946 t=24192
chu fa 	除法	c=1 d=2.36759e-022 t=24192
chu fa qi 	觸發器	c=1 d=0.172907 t=24192
chu fang 	處方	c=1 d=0.318224 t=24192
chu ji 	初級	c=1 d=0.0018005 t=24192
chu ji cheng xu yuan 	初級程序員	c=1 d=0.00164502 t=24192
chu kong 	觸控	c=0 d=0.0600496 t=24192
chu kong bi 	觸控比	c=1 d=0.603506 t=24192
chu kou 	出口	c=1 d=9.59615e-016 t=24192
chu lai 	出來	c=3 d=0.0536647 t=24192
chu le 	除了	c=3 d=0.0773047 t=24192
chu le ma 	除了嗎	c=1 d=0.017953 t=24192
chu li 	處理	c=28 d=1.39458 t=24192
chu li lei 	處理類	c=1 d=5.87485e-008 t=24192
chu li qi 	處理器	c=3 d=1.75048e-015 t=24192
chu men 	出門	c=2 d=7.79199e-007 t=24192
chu qu 	出去	c=2 d=0.329559 t=24192
chu qu 	除去	c=2 d=0.331211 t=24192
chu sheng 	出生	c=1 d=0.00394621 t=24192
chu shi 	出世	c=1 d=0.0497871 t=24192
chu shi 	初始	c=1 d=4.42865e-008 t=24192
chu shi hua 	初始化	c=45 d=2.32645 t=24192
chu shi zhi 	初始值	c=2 d=4.45085e-007 t=24192
chu wen ti 	出問題	c=1 d=3.80388e-012 t=24192
chu xian 	出現	c=6 d=0.439099 t=24192
chu yin 	初音	c=1 d=8.8828e-019 t=24192
chu yu 	處於	c=1 d=0.00394621 t=24192
chu yuan 	出院	c=1 d=0.0702988 t=24192
chu zhou 	滁州	c=2 d=1.22612e-021 t=24192
chu zu che 	出租車	c=1 d=2.16418e-024 t=24192
chu zu wu 	出租屋	c=1 d=1.06825e-012 t=24192
chuai mo 	揣摩	c=1 d=0.0314298 t=24192
chuan 	串	c=1 d=0.00215492 t=24192
chuan 	傳	c=9 d=1.28941 t=24192
chuan bo 	傳播	c=2 d=0.202909 t=24192
chuan bo zhe 	傳播者	c=1 d=0.0972957 t=24192
chuan can 	傳參	c=4 d=0.198936 t=24192
chuan dao 	傳到	c=3 d=1.29787 t=24192
chuan di 	傳遞	c=2 d=0.0350844 t=24192
chuan jiao shi 	傳教士	c=1 d=0.00316691 t=24192
chuan kou 	串口	c=1 d=0.00609675 t=24192
chuan ru 	傳入	c=9 d=0.860972 t=24192
chuan shu 	傳輸	c=3 d=0.457617 t=24192
chuan song 	傳送	c=3 d=0.122782 t=24192
chuan zhi 	傳值	c=5 d=0.853917 t=24192
chuang 	創	c=1 d=1.18325e-009 t=24192
chuang 	牀	c=1 d=0.108609 t=24192
chuang 	窗	c=2 d=0.011475 t=24192
chuang ban 	創辦	c=1 d=1.76731e-023 t=24192
chuang dian 	牀墊	c=1 d=4.43393e-021 t=24192
chuang jian 	創建	c=26 d=2.08799 t=24192
chuang jian ren 	創建人	c=3 d=0.217762 t=24192
chuang kou 	窗口	c=7 d=0.646632 t=24192
chuang shang 	牀上	c=1 d=8.23395e-009 t=24192
chuang shi ji 	創世紀	c=3 d=0.00282925 t=24192
chuang shi ren 	創始人	c=2 d=0.0111647 t=24192
chuang xin 	創新	c=1 d=0.017953 t=24192
chuang ye 	創業	c=1 d=6.0246e-011 t=24192
chuang ye gong si 	創業公司	c=1 d=6.0548e-010 t=24192
chuang ye yuan 	創業園	c=1 d=1.82113e-023 t=24192
chuang zao 	創造	c=3 d=0.138069 t=24192
chun 	純	c=1 d=9.89176e-020 t=24192
chun jie 	春節	c=4 d=2.83261e-007 t=24192
chuo 	戳	c=1 d=5.61634e-008 t=24192
ci 	刺	c=1 d=3.86716e-023 t=24192
ci 	次	c=7 d=0.250324 t=24192
ci 	此	c=6 d=0.142987 t=24192
ci ci 	此次	c=1 d=6.63989e-007 t=24192
ci dian 	詞典	c=2 d=0.323506 t=24192
ci fang fa 	次方法	c=1 d=1.34057e-007 t=24192
ci hui 	詞彙	c=1 d=0.00135358 t=24192
ci ji 	次級	c=1 d=8.37717e-006 t=24192
ci ku 	詞庫	c=1 d=0.000825105 t=24192
ci lei 	此類	c=2 d=0.0171167 t=24192
ci pan 	磁盤	c=1 d=3.08441e-016 t=24192
ci shan ji gou 	慈善機構	c=0 d=1.76304e-025 t=24192
ci shi 	此時	c=5 d=0.748264 t=24192
ci shu 	次數	c=1 d=0.00013796 t=24192
ci wen jian 	此文件	c=1 d=3.22474e-010 t=24192
ci xu 	次序	c=2 d=0.0248077 t=24192
ci zhi 	辭職	c=1 d=0.00741187 t=24192
ci zhi le 	辭職了	c=1 d=0.0720785 t=24192
cong 	從	c=43 d=2.05961 t=24192
cong cong mang mang 	匆匆忙忙	c=1 d=0.119433 t=24192
cong jia li 	從家裏	c=1 d=3.5725e-009 t=24192
cong mang 	匆忙	c=1 d=0.111917 t=24192
cong na 	從哪	c=1 d=4.76206e-008 t=24192
cong shu 	叢書	c=1 d=0.0157644 t=24192
cong wu 	從無	c=1 d=0.113608 t=24192
cun 	存	c=1 d=0.000471307 t=24192
cun 	寸	c=3 d=0.158867 t=24192
cun chu 	存儲	c=9 d=0.227753 t=24192
cun dang 	存檔	c=6 d=7.73311e-006 t=24192
cun de 	存的	c=2 d=0.000461975 t=24192
cun fang 	存放	c=6 d=0.0322254 t=24192
cun fang zai 	存放在	c=4 d=0.0510152 t=24192
cun ru 	存入	c=1 d=2.48855e-020 t=24192
cun xia lai 	存下來	c=1 d=0.173774 t=24192
cun you 	存有	c=1 d=0.000343955 t=24192
cun zai 	存在	c=28 d=1.00023 t=24192
cuo 	錯	c=1 d=1.25122e-019 t=24192
cuo guo 	錯過	c=1 d=8.93188e-025 t=24192
cuo le 	錯了	c=2 d=0.00108984 t=24192
cuo luan 	錯亂	c=1 d=1.74913e-019 t=24192
cuo shi 	措施	c=2 d=0.756274 t=24192
cuo wu 	錯誤	c=30 d=2.01407 t=24192
cuo zuo 	錯做	c=1 d=0.0575558 t=24192
da 	大	c=16 d=0.413408 t=24192
da 	打	c=8 d=0.579842 t=24192
da 	答	c=2 d=1.11795e-010 t=24192
da an 	答案	c=4 d=0.0352602 t=24192
da ban nian 	大半年	c=1 d=0.00195963 t=24192
da bao 	大寶	c=0 d=2.81894e-017 t=24192
da bao 	打包	c=17 d=0.210977 t=24192
da bao ka 	大寶卡	c=1 d=2.83307e-016 t=24192
da bao shi jian 	打包時間	c=1 d=0.0997588 t=24192
da bao zha 	大爆炸	c=2 d=0.465334 t=24192
da bu 	大部	c=0 d=0.0332871 t=24192
da bu 	打不	c=0 d=0.000265848 t=24192
da bu fen 	大部分	c=1 d=0.00631391 t=24192
da bu kai 	打不開	c=2 d=0.58276 t=24192
da bu le 	打不了	c=1 d=0.00267181 t=24192
da bu tou 	大部頭	c=1 d=0.33454 t=24192
da che 	打車	c=2 d=0.246597 t=24192
da chu 	打出	c=1 d=0.0135686 t=24192
da dao 	大道	c=1 d=8.7339e-026 t=24192
da dao 	達到	c=3 d=0.094202 t=24192
da dian hua 	打電話	c=1 d=0.0349094 t=24192
da duo shu 	大多數	c=1 d=6.68931e-006 t=24192
da fu 	答覆	c=27 d=2.70157e-005 t=24192
da gai 	大概	c=1 d=1.48641e-016 t=24192
da gong si 	大公司	c=2 d=6.71974e-020 t=24192
da gui mo 	大規模	c=1 d=7.58514e-014 t=24192
da gui xiang 	大槻響	c=1 d=1.0193e-019 t=24192
da hao 	搭好	c=0 d=1.29266e-021 t=24192
da hao de 	搭好的	c=1 d=1.29914e-020 t=24192
da hu fa 	大護法	c=2 d=1.08448e-020 t=24192
da hua 	大話	c=5 d=0.216536 t=24192
da ji 	大集	c=1 d=0.0107367 t=24192
da ji 	打擊	c=3 d=1.38496 t=24192
da jia 	大家	c=1 d=1.2454e-023 t=24192
da jian 	搭建	c=7 d=0.0168657 t=24192
da ka 	打卡	c=1 d=6.84094e-005 t=24192
da ka shuo 	大咖說	c=1 d=1.24671e-006 t=24192
da ka yun ji 	大咖雲集	c=1 d=0.0216013 t=24192
da kai 	打開	c=31 d=2.61317 t=24192
da le 	大了	c=1 d=2.09159e-005 t=24192
da le 	打了	c=1 d=1.02832e-005 t=24192
da liang 	大量	c=1 d=0.0110536 t=24192
da men 	大門	c=3 d=0.15259 t=24192
da mi 	大米	c=1 d=9.55641e-026 t=24192
da qi 	大氣	c=1 d=0.0385808 t=24192
da qi 	打起	c=1 d=0.631284 t=24192
da qiao 	大橋	c=1 d=3.57737e-025 t=24192
da quan 	大全	c=3 d=0.114563 t=24192
da rao 	打擾	c=1 d=4.74315e-020 t=24192
da run fa 	大潤發	c=2 d=0.33965 t=24192
da san 	大三	c=1 d=0.00232276 t=24192
da shen 	大神	c=5 d=0.0877026 t=24192
da shi 	大師	c=1 d=1.30543e-018 t=24192
da shi ji 	大事記	c=1 d=3.48845e-023 t=24192
da shu ju 	打數據	c=2 d=5.38311e-009 t=24192
da shu zu 	大數組	c=1 d=0.000102566 t=24192
da suan 	打算	c=6 d=7.05303e-010 t=24192
da tang 	大唐	c=3 d=3.86358e-005 t=24192
da tui 	大腿	c=1 d=0.0271874 t=24192
da wen ti 	大問題	c=3 d=0.00038552 t=24192
da xiao 	大小	c=10 d=0.16696 t=24192
da xiao xie 	大小寫	c=4 d=0.115489 t=24192
da xie 	大寫	c=3 d=0.843665 t=24192
da xing 	大型	c=3 d=0.00412784 t=24192
da xue 	大學	c=8 d=0.306128 t=24192
da yi 	答疑	c=2 d=9.77409e-007 t=24192
da yin 	打印	c=7 d=0.748286 t=24192
da you 	大有	c=1 d=0.0415857 t=24192
da yu 	大於	c=7 d=0.378113 t=24192
da yue 	大約	c=1 d=6.69386e-014 t=24192
da zeng 	大增	c=1 d=3.73046e-018 t=24192
da zhan 	大展	c=1 d=0.0124629 t=24192
da zhen 	打針	c=2 d=1.81298e-020 t=24192
da zhuan 	大專	c=1 d=0.0219278 t=24192
da zi 	打字	c=1 d=0.369723 t=24192
dai 	代	c=5 d=0.463018 t=24192
dai 	帶	c=1 d=0.00694315 t=24192
dai 	待	c=3 d=0.0322254 t=24192
dai 	貸	c=5 d=8.50231e-019 t=24192
dai 	逮	c=1 d=9.81868e-021 t=24192
dai biao 	代表	c=3 d=0.492227 t=24192
dai chu 	帶出	c=1 d=2.0869e-008 t=24192
dai dao 	帶到	c=2 d=1.47219 t=24192
dai er 	戴爾	c=1 d=2.2444e-011 t=24192
dai fan zhuan 	待反轉	c=5 d=1.72984e-016 t=24192
dai ge shi hua 	代格式化	c=1 d=5.68554e-005 t=24192
dai hao 	代號	c=1 d=0.132655 t=24192
dai lai 	帶來	c=1 d=4.58157e-024 t=24192
dai li 	代理	c=2 d=0.726149 t=24192
dai ma 	代碼	c=67 d=8.86563 t=24192
dai ma da quan 	代碼大全	c=1 d=0.0137736 t=24192
dai shi qu 	代時區	c=1 d=0.0352602 t=24192
dai shou 	代收	c=1 d=3.39238e-018 t=24192
dai shu 	代數	c=8 d=0.151816 t=24192
dai su 	怠速	c=0 d=0.00127784 t=24192
dai ta 	帶她	c=1 d=1.51718e-007 t=24192
dai ta qu 	帶她去	c=1 d=1.11759e-007 t=24192
dai ti 	代替	c=1 d=0.0513033 t=24192
dai zhe 	呆着	c=1 d=0.000234044 t=24192
dai zhu shi 	帶註釋	c=1 d=9.68599e-008 t=24192
dan 	但	c=9 d=0.306835 t=24192
dan 	單	c=15 d=0.631284 t=24192
dan biao 	單表	c=8 d=1.63042 t=24192
dan chun 	單純	c=1 d=0.0987662 t=24192
dan ci 	單詞	c=1 d=6.14526e-008 t=24192
dan dang 	擔當	c=1 d=1.02098 t=24192
dan fang 	單方	c=0 d=7.81481e-013 t=24192
dan ge 	單個	c=1 d=0.00416933 t=24192
dan hang 	單行	c=1 d=0.371577 t=24192
dan hao 	單號	c=38 d=0.555933 t=24192
dan hui 	彈回	c=1 d=3.21641e-009 t=24192
dan jia 	單價	c=16 d=1.29188 t=24192
dan ju 	單據	c=3 d=1.3135 t=24192
dan mo kuai 	單模塊	c=3 d=1.59611 t=24192
dan sheng 	誕生	c=2 d=0.115903 t=24192
dan shi 	但是	c=10 d=0.319999 t=24192
dan ta 	但他	c=1 d=2.92641e-015 t=24192
dan ti 	單體	c=5 d=2.12655e-016 t=24192
dan wei 	單位	c=46 d=2.98791 t=24192
dan xin 	擔心	c=1 d=6.58054e-019 t=24192
dan ye mian 	但頁面	c=1 d=0.628135 t=24192
dan yi 	單一	c=1 d=0.355226 t=24192
dan yin hao 	單引號	c=2 d=0.00222064 t=24192
dan you 	擔憂	c=0 d=3.61836e-013 t=24192
dan you bu neng 	擔憂不能	c=1 d=3.6365e-012 t=24192
dan you ren 	但有人	c=1 d=1.56965e-010 t=24192
dan yuan 	單元	c=15 d=1.00233 t=24192
dan yuan ge 	單元格	c=5 d=0.371577 t=24192
dan zai 	但在	c=1 d=7.69454e-006 t=24192
dan zi 	單子	c=1 d=9.90724e-009 t=24192
dang 	檔	c=0 d=0.00788664 t=24192
dang 	當	c=7 d=0.0849379 t=24192
dang dang 	噹噹	c=1 d=2.36188e-023 t=24192
dang fang fa qu 	當方法區	c=1 d=4.77683e-015 t=24192
dang jin 	當今	c=1 d=0.0141223 t=24192
dang qian 	當前	c=39 d=2.04857 t=24192
dang ran 	當然	c=1 d=0.0213864 t=24192
dang shi 	當時	c=3 d=0.142987 t=24192
dang zhong yang 	黨中央	c=1 d=2.63929e-006 t=24192
dao 	倒	c=1 d=7.6494e-025 t=24192
dao 	刀	c=1 d=0.189191 t=24192
dao 	到	c=64 d=1.1065 t=24192
dao 	導	c=1 d=5.98518e-021 t=24192
dao 	道	c=23 d=0.0141223 t=24192
dao ban 	盜版	c=1 d=4.40043e-020 t=24192
dao chu 	到處	c=1 d=0.00327971 t=24192
dao chu 	導出	c=16 d=1.47399 t=24192
dao chu lai 	倒出來	c=1 d=0.414783 t=24192
dao da 	到達	c=0 d=0.0818731 t=24192
dao da di 	到達地	c=1 d=0.822835 t=24192
dao di 	到底	c=1 d=3.00151e-019 t=24192
dao hang 	導航	c=2 d=0.733447 t=24192
dao huo 	到貨	c=1 d=0.123604 t=24192
dao jia 	到家	c=1 d=2.63606e-021 t=24192
dao jiao 	道教	c=1 d=3.42647e-018 t=24192
dao le 	到了	c=2 d=0.778801 t=24192
dao li 	道理	c=1 d=4.97346e-019 t=24192
dao lun 	導論	c=4 d=0.00104891 t=24192
dao mian 	到麪	c=2 d=0.176519 t=24192
dao na 	到哪	c=0 d=3.34131e-017 t=24192
dao na er 	到哪兒	c=1 d=9.42245e-007 t=24192
dao na er le 	到哪兒了	c=2 d=2.38144e-006 t=24192
dao na le 	到哪了	c=1 d=3.95777e-009 t=24192
dao ni 	到你	c=0 d=1.23557e-019 t=24192
dao ru 	導入	c=15 d=0.912319 t=24192
dao ru shu ju 	導入數據	c=1 d=1.49051e-019 t=24192
dao ru wen jian 	導入文件	c=1 d=0.190139 t=24192
dao shan 	刀山	c=1 d=4.0321e-021 t=24192
dao shi 	倒是	c=2 d=0.236928 t=24192
dao shi 	導師	c=2 d=0.0896593 t=24192
dao shi hou 	到時候	c=1 d=0.511709 t=24192
dao shu 	倒數	c=2 d=8.50378e-006 t=24192
dao shu 	導數	c=0 d=5.98518e-022 t=24192
dao xian 	導線	c=1 d=0.0141223 t=24192
dao xiang 	導向	c=1 d=1.29848e-014 t=24192
dao zhi 	導致	c=2 d=0.000365224 t=24192
de 	地	c=2 d=0.0228227 t=24192
de 	得	c=3 d=8.33548e-006 t=24192
de 	的	c=904 d=11.9773 t=24192
de dao 	得到	c=2 d=0.0431685 t=24192
